aes,wmo,REP_DATE,temp,td,rh,ws,wg,wdir,pres,vis,precip,rndays,sog,ffmc,dmc,dc,bui,isi,fwi,dsr,opts,calcstatus,Station,Distance,name,lon,lat,elev,ACQ_DATE,ATTK_DATE,CAUSE,CFS_ECOZ,CFS_NOTE1,CFS_NOTE2,CFS_REF_ID,DECADE,ECODISTRIC,ECOREGION,ECOZONE,FIRENAME,FIRE_ID,FIRE_TYPE,LATITUDE,LONGITUDE,MORE_INFO,OUT_DATE,PROTZONE,SIZE_HA,SRC_AGENCY,SRC_AGY2,fire_label,Month,Year
6012199,71295,8/3/19,27,18.6,60.1,9.3,14.6,50,1017.8,22.3,0,2,0,88.1,50,247,66.4,5.3,16.1,3.7,                          M=1:          ,1,CXEA,40.8656186,EAR+FALLS+AUT,-93.217,50.633,363,4/3/20,,L,, , ,ON-2019-RED65,2010-2019,372,90,6, ,RED65, ,50.6914,-92.2914, ,8/4/19 0:00, ,0.100000001,ON,ON,1,8,2019
5061001,71912,8/4/19,24.5,10.3,40.8,38.9,53.7,230,998.6,24,0.6,0,0,89.4,23.3,368.9,40.2,28,40.2,18.8,                          M=1:          ,1,CYGX,98.9159411,GILLAM+A,-94.717,56.35,145,1/16/20,,L,15, , ,MB-2019-MB2019NE091,2010-2019,1025,216,15, ,MB2019NE091, ,55.962222,-92.251111,ZONE: W; RESPONSE: MOD,8/7/19 0:00, ,5.3,MB,MB,1,8,2019
6042716,71834,8/4/19,23.7,11.1,46.1,6.6,20.18641026,111,1017.67,14.9,0,1,0,84.8,13.4,258.4,23.7,2.9,5.2,0.5,             IDW=T:RH:WSD:M=1:          ,1,CYGQ,7.613311935,GERALDTON+A,-86.933,49.783,348,4/3/20,,L,, , ,ON-2019-NIP16,2010-2019,387,94,6, ,NIP16, ,49.6744,-86.9045, ,8/5/19 0:00, ,0.100000001,ON,ON,1,8,2019
6042716,71834,8/4/19,23.7,11.1,46.1,6.6,20.18641026,111,1017.67,14.9,0,1,0,84.8,13.4,258.4,23.7,2.9,5.2,0.5,             IDW=T:RH:WSD:M=1:          ,1,CYGQ,40.88475042,GERALDTON+A,-86.933,49.783,348,4/3/20,,L,, , ,ON-2019-NIP24,2010-2019,387,94,6, ,NIP24, ,49.8262,-87.8446, ,8/14/19 0:00, ,0.100000001,ON,ON,1,8,2019
5030203,71158,8/4/19,24.2,13.4,51,29.6,38.3,270,1009.1,19.6,2.4,0,0,82.8,44.6,326.6,66.5,7,19.9,5.4,                          M=1:          ,1,CWCF,69.37843142,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA073,2010-2019,371,90,6, ,MB2019EA073, ,51.820278,-95.650833,ZONE: G; RESPONSE: FUL,8/8/19 0:00, ,0.1,MB,MB,1,8,2019
6042716,71834,8/4/19,23.7,11.1,46.1,6.6,20.18641026,111,1017.67,14.9,0,1,0,84.8,13.4,258.4,23.7,2.9,5.2,0.5,             IDW=T:RH:WSD:M=1:          ,1,CYGQ,56.85231132,GERALDTON+A,-86.933,49.783,348,4/3/20,,L,, , ,ON-2019-NIP18,2010-2019,385,94,6, ,NIP18, ,50.5353,-87.4508, ,8/7/19 0:00, ,0.200000003,ON,ON,1,8,2019
5030203,71158,8/4/19,24.2,13.4,51,29.6,38.3,270,1009.1,19.6,2.4,0,0,82.8,44.6,326.6,66.5,7,19.9,5.4,                          M=1:          ,1,CWCF,68.18530027,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA075,2010-2019,371,90,6, ,MB2019EA075, ,51.628333,-95.958333,ZONE: G; RESPONSE: FUL,8/21/19 0:00, ,8,MB,MB,1,8,2019
6068150,71730,8/4/19,22.8,13.8,57.5,8.3,20.18641026,75,1017.37,14.8,0,1,0,85.7,26.9,254.4,42.6,3.5,9.1,1.4,             IDW=T:RH:WSD:M=1:          ,1,CYSB,33.74587994,SUDBURY+A,-80.8,46.633,348,4/3/20,,L,, , ,ON-2019-SUD37,2010-2019,409,97,6, ,SUD37, ,46.9254,-81.3697, ,8/26/19 0:00, ,2.5,ON,ON,1,8,2019
5030203,71158,8/4/19,24.2,13.4,51,29.6,38.3,270,1009.1,19.6,2.4,0,0,82.8,44.6,326.6,66.5,7,19.9,5.4,                          M=1:          ,1,CWCF,69.6116506,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA074,2010-2019,371,90,6, ,MB2019EA074, ,51.7675,-95.704444,ZONE: G; RESPONSE: FUL,8/8/19 0:00, ,0.1,MB,MB,1,8,2019
6041110,71291,8/4/19,24.7,11.5,44.7,6.8,20.18641026,112,1017.62,15.2,0,5,0,89.3,32.2,340.9,52.1,5.5,14.6,3.1,             IDW=T:RH:WSD:M=1:          ,1,CXCA,16.50544958,CAMERON+FALLS+AUT,-88.35,49.15,233,4/3/20,,L,, , ,ON-2019-NIP15,2010-2019,389,94,6, ,NIP15, ,49.1445,-87.986, ,8/6/19 0:00, ,0.5,ON,ON,1,8,2019
6068150,71730,8/4/19,22.8,13.8,57.5,8.3,20.18641026,75,1017.37,14.8,0,1,0,85.7,26.9,254.4,42.6,3.5,9.1,1.4,             IDW=T:RH:WSD:M=1:          ,1,CYSB,37.7372631,SUDBURY+A,-80.8,46.633,348,4/3/20,,L,, , ,ON-2019-SUD25,2010-2019,409,97,6, ,SUD25, ,47.0171,-81.366, ,8/5/19 0:00, ,0.100000001,ON,ON,1,8,2019
8104295,71634,8/4/19,20.7,10.6,52,7.6,15.7,303,1008.6,16.6,2.1,0,0,77.9,37.3,330.4,58.2,1.4,4.6,0.4,                          M=1:          ,1,CARP,29.29197324,RED+PINES,-65.6,47.433,124,8/20/20,8/4/19 0:00,L,7, , ,NB-2019-2-3-20,2010-2019,488,118,7,Mountain Brook,2/3/20,Forest,47.19433,-66.11533,Fuel: Conifer Plantation,8/7/19 0:00, ,0.1,NB,NB,1,8,2019
6036907,71855,8/4/19,25.7,17.1,59.1,13,30.1,230,1010.4,23,0,6,0,88.5,24.8,69.4,26.2,6.6,11.6,2.1,                          M=1:          ,1,CTRA,27.60918301,RAWSON+LAKE+AUT,-93.733,49.667,435,4/3/20,,L,, , ,ON-2019-KEN50,2010-2019,377,91,6, ,KEN50, ,49.2753,-93.6124, ,8/15/19 0:00, ,0.300000012,ON,ON,1,8,2019
6040325,71841,8/4/19,24,11.5,46.4,6.4,20.18641026,111,1017.62,15.1,0,5,0,89.2,25.2,89.2,29.5,5.3,10.4,1.7,             IDW=T:RH:WSD:M=1:          ,1,CWYW,47.19063912,ARMSTRONG+AUT,-88.9,50.3,323,4/3/20,,L,, , ,ON-2019-NIP31,2010-2019,385,94,6, ,NIP31, ,50.6587,-87.9896, ,8/20/19 0:00, ,2.900000095,ON,ON,1,8,2019
5062040,71410,8/4/19,22.3,12.5,54,20.4,40.7,280,1006.5,16,4.65,0,0,70.8,13.1,358.3,24,1.8,3.1,0.2,                    IDW=R:M=1:          ,1,CYNE,17.21166111,NORWAY+HOUSE,-97.85,53.967,224,1/16/20,,L,, , ,MB-2019-MB2019NE092,2010-2019,366,89,6, ,MB2019NE092, ,53.719167,-97.811667,ZONE: G; RESPONSE: FUL,8/15/19 0:00, ,1.6,MB,MB,1,8,2019
2201903,71160,8/4/19,17.2,11,67,5.5,10.2,289,1006.1,23.3,0.2,0,0,74.8,19.9,429.8,35.7,1,2,0.1,                          M=1:          ,1,CWFZ,45.39820628,FORT+RELIANCE+AUT,-109.167,62.717,168,5/4/20,,L,, , ,NT-2019-ZF059-19,2010-2019,267,70,5, ,ZF059-19, ,62.452666,-107.866, ,8/21/19 0:00, ,16,NT,NT,1,8,2019
4063605,71331,8/4/19,20.4,9.7,50.4,16.7,31.6,280,1007,21.4,1.9,0,0,80.5,21.2,219.6,34.1,2.8,6.4,0.7,                          M=1:          ,1,CPIF,44.12983902,ISLAND+FALLS+AUT,-102.35,55.533,297,4/3/20,,L,, , ,SK-2019-19DB-JAN,2010-2019,358,88,6,19DB-JAN,19DB-JAN,Wildfire,54.948233,-102.79625, ,8/7/19 0:00, ,5,SK,SK,1,8,2019
1148705,71401,8/4/19,28.3,6.8,26,9,14.5,5,1018,23.6,0,11,0,95,77.6,491.6,111.3,13.6,40.4,18.9,                          M=1:          ,1,CXWF,30.78467063,WARFIELD+RCS,-117.733,49.117,567,5/5/20,,L,14, , ,BC-2019-2019-N61230,2010-2019,1008,209,14, ,2019-N61230,Fire,49.1374,-118.4111, ,, ,1.1,BC,BC,1,8,2019
6016525,71835,8/4/19,27.2,17.4,55.1,25.9,34.3,220,1009.2,20.5,0,5,0,89.4,33.8,258.3,51,14.4,29,10.5,                          M=1:          ,1,CWPL,53.80834383,PICKLE+LAKE+AUT,-90.217,51.45,391,4/3/20,,L,, , ,ON-2019-SLK54,2010-2019,372,90,6, ,SLK54, ,50.8398,-90.9853, ,8/6/19 0:00, ,1.200000048,ON,ON,1,8,2019
1192341,71686,8/4/19,23.8,10.5,43,11.2,20.18641026,206,1018.7,16.1,0,1,0,87.9,34.7,512.8,59.4,5.6,15.8,3.6,                          M=1:          ,1,CYDL,82.11016509,DEASE+LAKE+A,-130.033,58.417,803,5/5/20,,L,12, , ,BC-2019-2019-R91233,2010-2019,917,179,12, ,2019-R91233,Fire,57.8689,-132.023, ,, ,4600,BC,BC,1,8,2019
5030203,71158,8/4/19,24.2,13.4,51,29.6,38.3,270,1009.1,19.6,2.4,0,0,82.8,44.6,326.6,66.5,7,19.9,5.4,                          M=1:          ,1,CWCF,73.16104262,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA072,2010-2019,371,90,6, ,MB2019EA072, ,51.674722,-95.719722,ZONE: G; RESPONSE: FUL,8/21/19 0:00, ,2.8,MB,MB,1,8,2019
2204100,71936,8/4/19,18,13,72.7,16.7,16.7,270,1007,24.1,0.5,0,0,77,23.3,445.2,41.3,2,5.3,0.5,                          M=1:          ,1,CYZF,41.40104925,YELLOWKNIFE+A,-114.433,62.467,206,5/4/20,,L,4, , ,NT-2019-ZF058-19,2010-2019,232,60,4, ,ZF058-19, ,61.961333,-115.116166, ,8/21/19 0:00, ,100,NT,NT,1,8,2019
6037776,71842,8/4/19,28.1,17.5,52.6,18.5,24.1,240,1011.9,24,6.2,0,0,77.1,19.2,142.6,28.8,2.2,4.6,0.4,                          M=1:          ,1,CYXL,22.96862715,SIOUX+LOOKOUT+A,-91.9,50.117,383,4/3/20,,L,, , ,ON-2019-SLK55,2010-2019,372,90,6, ,SLK55, ,50.369,-91.5622, ,8/5/19 0:00, ,0.100000001,ON,ON,1,8,2019
5030203,71158,8/4/19,24.2,13.4,51,29.6,38.3,270,1009.1,19.6,2.4,0,0,82.8,44.6,326.6,66.5,7,19.9,5.4,                          M=1:          ,1,CWCF,74.06444023,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA071,2010-2019,373,90,6, ,MB2019EA071, ,51.854444,-95.489167,ZONE: G; RESPONSE: FUL,8/5/19 0:00, ,0.1,MB,MB,1,8,2019
5030203,71158,8/4/19,24.2,13.4,51,29.6,38.3,270,1009.1,19.6,2.4,0,0,82.8,44.6,326.6,66.5,7,19.9,5.4,                          M=1:          ,1,CWCF,87.54129022,BERENS+RIVER+CS,-97.017,52.367,222,4/3/20,,L,, , ,ON-2019-RED72,2010-2019,373,90,6, ,RED72, ,52.2158,-94.9669, ,9/16/19 0:00, ,0.100000001,ON,ON,1,8,2019
116FRMN,71218,8/5/19,25.2,12.6,45,5,7.1,359,1017.6,30,0,8,0,89.8,50.4,536.1,81.6,5.4,18.4,4.7,                          M=1:          ,1,CWSL,28.82622843,SALMON+ARM+CS,-119.283,50.7,351,5/5/20,,L,14, , ,BC-2019-2019-K41281,2010-2019,1006,209,14, ,2019-K41281,Fire,50.4374,-119.7917, ,, ,0.009,BC,BC,1,8,2019
4063623,71023,8/5/19,23,12,50,14.8,14.8,270,1011.7,14.5,1,0,0,81.8,11.8,87.1,17.6,2.9,4.4,0.4,                          M=1:          ,1,CWHN,40.67474927,JIMMY+LAKE+AWOS,-109.967,54.917,637,6/1/20,,L,9, , ,AB-2019-LWF140,2010-2019,644,139,9, ,LWF140,Wildfire,55.15975,-110.899567, ,, ,0.01,AB,AB,1,8,2019
5030203,71158,8/5/19,19.9,10.9,56.3,24.1,36.3,290,1009.9,19.6,0,1,0,85.6,46.7,333.2,69.2,7.7,21.9,6.4,                          M=1:          ,1,CWCF,51.91946656,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA079,2010-2019,371,90,6, ,MB2019EA079, ,52.082222,-95.885556,ZONE: G; RESPONSE: FUL,8/8/19 0:00, ,0.1,MB,MB,1,8,2019
6042716,71834,8/5/19,24.1,13.2,50,12.7,20.18641026,245,1007.2,24.1,8.2,0,0,69.6,9.7,245.5,17.6,1.2,1,0,                  IDW=WSD:M=1:          ,1,CYGQ,17.20437906,GERALDTON+A,-86.933,49.783,348,4/3/20,,L,, , ,ON-2019-NIP20,2010-2019,387,94,6, ,NIP20, ,49.535,-86.9663, ,8/11/19 0:00, ,0.200000003,ON,ON,1,8,2019
5030203,71158,8/5/19,19.9,10.9,56.3,24.1,36.3,290,1009.9,19.6,0,1,0,85.6,46.7,333.2,69.2,7.7,21.9,6.4,                          M=1:          ,1,CWCF,75.11276861,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA077,2010-2019,371,90,6, ,MB2019EA077, ,51.717222,-95.605,ZONE: G; RESPONSE: FUL,8/8/19 0:00, ,0.1,MB,MB,1,8,2019
2201903,71160,8/5/19,11,6.9,76,15.8,24.6,285,1008.5,33.6,7.8,0,0,45.2,11.4,405.9,21.2,0.2,0.2,0,                          M=1:          ,1,CWFZ,86.19369758,FORT+RELIANCE+AUT,-109.167,62.717,168,5/4/20,,L,, , ,NT-2019-ZF061-19,2010-2019,258,68,5, ,ZF061-19, ,63.369333,-111.502, ,8/21/19 0:00, ,10,NT,NT,1,8,2019
5030203,71158,8/5/19,19.9,10.9,56.3,24.1,36.3,290,1009.9,19.6,0,1,0,85.6,46.7,333.2,69.2,7.7,21.9,6.4,                          M=1:          ,1,CWCF,59.80319341,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA076,2010-2019,371,90,6, ,MB2019EA076, ,52.836944,-95.824444,ZONE: G; RESPONSE: MON,8/26/19 0:00, ,12,MB,MB,1,8,2019
3063686,71316,8/5/19,23.2,12.4,51,24,32.9,269,1012.1,19.2,0.2,0,0,84.4,11.6,38.9,13.3,6.5,8.1,1.1,                          M=1:          ,1,CWLB,23.42307124,LAC+LA+BICHE+CLIMATE,-112.017,54.767,567,6/1/20,,L,9, , ,AB-2019-LWF139,2010-2019,644,139,9, ,LWF139,Wildfire,55.098367,-111.89595, ,, ,0.3,AB,AB,1,8,2019
6057592,71260,8/5/19,25,22,83.5,5.6,5.6,150,1010.8,24.1,0,6,0,83.9,45,319.2,66.6,2.4,8.6,1.2,                          M=1:          ,1,CYAM,39.88135179,SAULT+STE+MARIE+A,-84.517,46.483,192,4/3/20,,L,, , ,ON-2019-SAU10,2010-2019,410,97,6, ,SAU10, ,47.0307,-84.2512, ,8/13/19 0:00, ,0.200000003,ON,ON,1,8,2019
5061001,71912,8/5/19,19.4,10,54.7,27.8,40.7,300,1002.7,24,0,1,0,88.3,25.5,375.4,43.7,13.5,25.7,8.5,                          M=1:          ,1,CYGX,65.5594572,GILLAM+A,-94.717,56.35,145,1/16/20,,L,15, , ,MB-2019-MB2019NE093,2010-2019,1024,216,15, ,MB2019NE093, ,55.966944,-93.163889,ZONE: W; RESPONSE: MON,8/11/19 0:00, ,1,MB,MB,1,8,2019
6078285,71739,8/5/19,26,17,57.7,11.1,11.1,220,1008,24.1,0.01,1,0,86.7,27,303,44.1,4.7,11.7,2.1,                    IDW=R:M=1:          ,1,CYTS,20.47749316,TIMMINS+VICTOR+POWER+A,-81.383,48.567,295,4/3/20,,L,, , ,ON-2019-TIM11,2010-2019,401,96,6, ,TIM11, ,48.7956,-81.6678, ,8/8/19 0:00, ,0.100000001,ON,ON,1,8,2019
6054425,71640,8/5/19,21.6,17.2,76,6.6,15.9,206,1009.2,4.5,0,6,0,85.2,25.4,233.6,39.9,3,7.6,1,                   IDW=WD:M=1:          ,1,CTLS,30.1784074,LAKE+SUPERIOR+PROVINCIAL+PARK,-84.817,47.717,401,4/3/20,,L,, , ,ON-2019-WAW10,2010-2019,410,97,6, ,WAW10, ,47.338,-84.4963, ,8/21/19 0:00, ,0.100000001,ON,ON,1,8,2019
5030203,71158,8/5/19,19.9,10.9,56.3,24.1,36.3,290,1009.9,19.6,0,1,0,85.6,46.7,333.2,69.2,7.7,21.9,6.4,                          M=1:          ,1,CWCF,70.83318875,BERENS+RIVER+CS,-97.017,52.367,222,1/16/20,,L,, , ,MB-2019-MB2019EA078,2010-2019,371,90,6, ,MB2019EA078, ,51.738611,-95.704444,ZONE: G; RESPONSE: FUL,8/8/19 0:00, ,0.1,MB,MB,1,8,2019
6068150,71730,8/5/19,26,14,47.6,25.9,37,230,1012.1,32.2,0,2,0,88.5,30,262.1,46.7,12.7,25.4,8.4,                          M=1:          ,1,CYSB,63.45448522,SUDBURY+A,-80.8,46.633,348,4/3/20,,L,, , ,ON-2019-TIM14,2010-2019,409,97,6, ,TIM14, ,47.1701,-81.8873, ,8/15/19 0:00, ,0.5,ON,ON,1,8,2019
6092920,71956,8/5/19,24.5,14.7,55,18.9,24,217,1011.9,19.9,0,6,0,88.4,44.1,380.6,68.4,8.9,24,7.6,                          M=1:          ,1,CTZE,24.51074812,GORE+BAY+CLIMATE,-82.567,45.883,189,4/3/20,,L,, , ,ON-2019-SUD32,2010-2019,411,98,6, ,SUD32, ,46.225,-82.4309, ,8/10/19 0:00, ,1,ON,ON,1,8,2019
8104295,71634,8/5/19,21.8,11.3,51,12.1,25.3,334,1010.2,16.6,0,1,0,85.4,39.8,337.3,61.4,4.1,12.8,2.5,                          M=1:          ,1,CARP,17.38480771,RED+PINES,-65.6,47.433,124,8/20/20,8/5/19 0:00,L,7, , ,NB-2019-2-3-21,2010-2019,501,122,7,TOMOGONOPS 2,2/3/21,Forest,47.238,-65.834,Fuel: White Spruce - Balsam Slash,8/9/19 0:00, ,0.3,NB,NB,1,8,2019
6041110,71291,8/5/19,23.2,15.6,62,4,6.4,283,1006.5,22.1,0,6,0,87.8,34.3,348.1,55,3.8,11.4,2,                          M=1:          ,1,CXCA,13.29979757,CAMERON+FALLS+AUT,-88.35,49.15,233,4/3/20,,L,, , ,ON-2019-NIP21,2010-2019,389,94,6, ,NIP21, ,49.1345,-88.0576, ,8/13/19 0:00, ,1.200000048,ON,ON,1,8,2019
5061376,71145,8/6/19,16,15.4,96.3,7.4,5.6,300,1002.2,3.2,8.2,0,0,27.4,19.4,337.3,33.9,0,0,0,                          M=1:          ,1,CYIV,8.749110545,ISLAND+LAKE+A,-94.65,53.85,236,1/16/20,,L,, , ,MB-2019-MB2019NE094,2010-2019,364,89,6, ,MB2019NE094, ,53.778056,-94.474167,ZONE: W; RESPONSE: FUL,8/8/19 0:00, ,0.5,MB,MB,1,8,2019
6037776,71842,8/6/19,23.8,12.4,48.9,14.8,29.6,260,1008,24,0,2,0,88,25.1,157.3,35.8,6.8,14,2.9,                          M=1:          ,1,CYXL,32.05305879,SIOUX+LOOKOUT+A,-91.9,50.117,383,4/3/20,,L,, , ,ON-2019-SLK58,2010-2019,372,90,6, ,SLK58, ,50.3732,-92.5028, ,8/13/19 0:00, ,0.100000001,ON,ON,1,8,2019
6041110,71291,8/6/19,24.3,8,35,8.1,19.1,294,1006.9,25.5,0,7,0,90.3,38,355.5,59.9,6.8,18.4,4.7,                          M=1:          ,1,CXCA,33.79507019,CAMERON+FALLS+AUT,-88.35,49.15,233,4/3/20,,L,, , ,ON-2019-NIP19,2010-2019,386,94,6, ,NIP19, ,49.3651,-89.021, ,8/7/19 0:00, ,0.100000001,ON,ON,1,8,2019
1173220,71905,8/6/19,22.5,9.8,44,2.6,6,18,1015.6,21.5,0,3,0,90.3,57.8,426.1,86.3,5.1,18.3,4.7,                          M=1:          ,1,CVGE,36.48343697,GOLDEN+AIRPORT,-116.983,51.3,785,5/5/20,,L,14, , ,BC-2019-2019-N41284,2010-2019,994,206,14, ,2019-N41284,Fire,51.7298,-117.4738, ,, ,0.028,BC,BC,1,8,2019
1184791,71290,8/6/19,21,13,60.4,11.1,11.1,290,1017.4,14.5,1.2,0,0,80.2,8.5,341.3,16,2,2.6,0.2,                          M=1:          ,1,CYZY,40.82559698,MACKENZIE,-123.133,55.3,690,5/5/20,,L,14, , ,BC-2019-2019-G11282,2010-2019,970,200,14, ,2019-G11282,Fire,54.9807,-122.2665, ,, ,0.009,BC,BC,1,8,2019
6037776,71842,8/6/19,23.8,12.4,48.9,14.8,29.6,260,1008,24,0,2,0,88,25.1,157.3,35.8,6.8,14,2.9,                          M=1:          ,1,CYXL,19.94967794,SIOUX+LOOKOUT+A,-91.9,50.117,383,4/3/20,,L,, , ,ON-2019-SLK57,2010-2019,372,90,6, ,SLK57, ,50.3704,-91.6845, ,8/13/19 0:00, ,0.100000001,ON,ON,1,8,2019
6049095,71435,8/7/19,20.3,12.6,61.4,11.1,19.3,290,1007,21.1,10.7,0,0,58.5,19,209.6,30.9,0.6,0.8,0,                          M=1:          ,1,CWDV,52.48381596,UPSALA+AUT,-90.467,49.033,489,4/3/20,,L,, , ,ON-2019-THU19,2010-2019,382,93,6, ,THU19, ,48.2876,-90.6873, ,8/13/19 0:00, ,0.100000001,ON,ON,1,8,2019
6049095,71435,8/7/19,20.3,12.6,61.4,11.1,19.3,290,1007,21.1,10.7,0,0,58.5,19,209.6,30.9,0.6,0.8,0,                          M=1:          ,1,CWDV,22.17070418,UPSALA+AUT,-90.467,49.033,489,4/3/20,,L,, , ,ON-2019-THU17,2010-2019,391,94,6, ,THU17, ,48.7642,-90.2013, ,8/11/19 0:00, ,0.100000001,ON,ON,1,8,2019
6049443,71751,8/7/19,19.1,17.3,89,10.6,15.5,192,1005.5,31.6,0.4,0,0,75.6,16.5,247,28.3,1.4,2.5,0.1,                          M=1:          ,1,CWEC,35.78188535,WELCOME+ISLAND+AUT,-89.117,48.367,211,4/3/20,,L,, , ,ON-2019-THU18,2010-2019,391,94,6, ,THU18, ,48.8846,-89.1409, ,8/13/19 0:00, ,0.5,ON,ON,1,8,2019
6041110,71291,8/7/19,21.5,14,63,3.5,9.5,17,1004,19.6,1.1,0,0,81.9,39.9,362.4,62.5,1.7,6,0.6,                          M=1:          ,1,CXCA,35.5481027,CAMERON+FALLS+AUT,-88.35,49.15,233,4/3/20,,L,, , ,ON-2019-NIP26,2010-2019,387,94,6, ,NIP26, ,49.4841,-87.7517, ,8/13/19 0:00, ,0.300000012,ON,ON,1,8,2019
8101201,71038,8/7/19,24.5,15.9,59,9.3,16.8,202,1010.4,20.6,0,3,0,88.5,60.5,295.8,80,5.5,18.6,4.8,                          M=1:          ,1,CADN,46.05124979,DOAKTOWN+AUTO+RCS,-66.017,46.583,43,8/20/20,8/7/19 0:00,L,7, , ,NB-2019-2-4-22,2010-2019,492,119,7,Long Lake West,2/4/22,Forest,47.13083,-66.57083,Fuel: Boreal Spruce,8/17/19 0:00, ,2.7,NB,NB,1,8,2019
6092920,71956,8/7/19,25.7,6.3,29,14.5,21.5,264,1007.8,20.9,0,8,0,91.8,50.3,395.5,76.3,11.5,30.3,11.4,                          M=1:          ,1,CTZE,43.2482103,GORE+BAY+CLIMATE,-82.567,45.883,189,4/3/20,,L,, , ,ON-2019-SUD31,2010-2019,409,97,6, ,SUD31, ,46.4701,-82.2536, ,8/10/19 0:00, ,0.800000012,ON,ON,1,8,2019
1092975,71933,8/7/19,22.4,15.9,67,5.6,9.4,259,1011.5,18.6,0,4,0,86.9,27.8,477.8,48.6,3.7,10.1,1.6,                          M=1:          ,1,CVFS,25.4027796,FORT+ST+JAMES+AUTO,-124.283,54.45,688,5/5/20,,L,14, , ,BC-2019-2019-G51305,2010-2019,980,203,14, ,2019-G51305,Fire,54.7753,-124.5767, ,, ,0.009,BC,BC,1,8,2019
6068150,71730,8/8/19,18,17,93.9,16.7,27.8,330,1002.3,32.2,8.8,0,0,34.3,18.3,260.1,31.1,0,0,0,                          M=1:          ,1,CYSB,31.50491091,SUDBURY+A,-80.8,46.633,348,4/3/20,,L,, , ,ON-2019-NOR23,2010-2019,409,97,6, ,NOR23, ,46.7376,-80.1549, ,8/25/19 0:00, ,0.100000001,ON,ON,1,8,2019
8104295,71634,8/8/19,21.6,17.8,79,11.3,24.1,183,1009.6,16.7,0,4,0,84.5,46.5,359.2,70.3,3.5,12,2.2,                          M=1:          ,1,CARP,10.92570031,RED+PINES,-65.6,47.433,124,8/20/20,8/8/19 0:00,L,7, , ,NB-2019-1-2-32,2010-2019,485,118,7,40 Mile Brook,1/2/32,Forest,47.44417,-65.83252,Fuel: Boreal Spruce,8/10/19 0:00, ,0.1,NB,NB,1,8,2019
6068150,71730,8/8/19,18,17,93.9,16.7,27.8,330,1002.3,32.2,8.8,0,0,34.3,18.3,260.1,31.1,0,0,0,                          M=1:          ,1,CYSB,54.7292342,SUDBURY+A,-80.8,46.633,348,4/3/20,,L,, , ,ON-2019-SUD35,2010-2019,409,97,6, ,SUD35, ,46.7206,-81.9441, ,8/16/19 0:00, ,0.200000003,ON,ON,1,8,2019
1160H99,71883,8/8/19,26.5,12.1,41,4.9,8.3,101,1010.1,27.9,0,4,0,89.7,26.4,266.7,42.3,5.3,12.6,2.4,                          M=1:          ,1,CWSV,32.31747666,BLUE+RIVER+CS,-119.283,52.133,683,5/5/20,,L,14, , ,BC-2019-2019-N41323,2010-2019,985,205,14, ,2019-N41323,Fire,52.1417,-118.5235, ,, ,0.03,BC,BC,1,8,2019
1125073,71557,8/9/19,28,10,32,7.5,13.2,299,1009.8,30.3,0,7,0,94.1,119.9,537,153.9,11.1,39.6,18.3,                          M=1:          ,1,CVME,24.64856206,MERRITT,-120.783,50.117,591,5/5/20,,L,14, , ,BC-2019-2019-K61326,2010-2019,1006,209,14, ,2019-K61326,Fire,50.3131,-120.3188, ,, ,0.14,BC,BC,1,8,2019
6080192,71581,8/9/19,21.4,10.1,48,8.1,20.3,276,1005.5,16,6.63,0,0,58.7,8.7,288.5,16.2,0.6,0.5,0,                    IDW=R:M=1:          ,1,CTNK,13.90021791,ALGONQUIN+PARK+EAST+GATE,-78.267,45.533,397,4/3/20,,L,, , ,ON-2019-APK18,2010-2019,413,98,6, ,APK18, ,45.726,-78.1856, ,8/23/19 0:00, ,0.100000001,ON,ON,1,8,2019
6080192,71581,8/9/19,21.4,10.1,48,8.1,20.3,276,1005.5,16,6.63,0,0,58.7,8.7,288.5,16.2,0.6,0.5,0,                    IDW=R:M=1:          ,1,CTNK,11.7908308,ALGONQUIN+PARK+EAST+GATE,-78.267,45.533,397,4/3/20,,L,, , ,ON-2019-BAN11,2010-2019,413,98,6, ,BAN11, ,45.5852,-78.0356, ,8/22/19 0:00, ,0.100000001,ON,ON,1,8,2019
6080192,71581,8/9/19,21.4,10.1,48,8.1,20.3,276,1005.5,16,6.63,0,0,58.7,8.7,288.5,16.2,0.6,0.5,0,                    IDW=R:M=1:          ,1,CTNK,13.70909822,ALGONQUIN+PARK+EAST+GATE,-78.267,45.533,397,4/3/20,,L,, , ,ON-2019-APK8,2010-2019,413,98,6, ,APK8, ,45.7064,-78.1293, ,8/11/19 0:00, ,0.100000001,ON,ON,1,8,2019
